ts_utc,symbol,cex,hl_funding_1h,cex_funding_1h,hl_apr_pct,cex_apr_pct,gross_spread_8h_bps,fee_8h_bps,net_spread_8h_bps,net_apr_pct,direction,hl_mark,cex_mark,hl_oi_usd,hl_day_vlm_usd
2026-07-30T01:24:22Z,OP,kraken,0.0000125000,-0.0000053734,10.95,-4.707,1.4299,0.3333,1.0965,12.007,short_hl_long_cex,0.08909,0.08907371091,3354316,804992
2026-07-30T01:24:22Z,0G,okx,0.0000125000,-0.0000051544,10.95,-4.515,1.4123,0.3333,1.079,11.815,short_hl_long_cex,0.148249,0.1481,164242,462571
2026-07-30T01:24:22Z,BRETT,kraken,0.0000125000,0.0000300807,10.95,26.351,-1.4065,0.3333,1.0731,11.751,short_cex_long_hl,0.004009,0.004003951,449873,375721
2026-07-30T01:24:22Z,SOL,kraken,0.0000090672,-0.0000084765,7.943,-7.425,1.4035,0.3333,1.0702,11.718,short_hl_long_cex,73.57,73.5302453913,332738466,219961973
2026-07-30T01:24:22Z,PENGU,kraken,-0.0000279319,-0.0000453651,-24.468,-39.74,1.3947,0.3333,1.0613,11.621,short_hl_long_cex,0.005793,0.00579446678,3747273,1814321
2026-07-30T01:24:22Z,ME,okx,-0.0000047260,0.0000125000,-4.14,10.95,-1.3781,0.3333,1.0447,11.44,short_cex_long_hl,0.05991,0.05995,167729,83204
2026-07-30T01:24:22Z,ETC,okx,0.0000125000,-0.0000044718,10.95,-3.917,1.3577,0.3333,1.0244,11.217,short_hl_long_cex,6.7206,6.724,982514,397014
2026-07-30T01:24:22Z,IOTA,okx,0.0000125000,-0.0000044222,10.95,-3.874,1.3538,0.3333,1.0204,11.174,short_hl_long_cex,0.0324,0.03238,401109,114891
2026-07-30T01:24:22Z,SEI,kraken,0.0000051572,0.0000220368,4.518,19.304,-1.3504,0.3333,1.017,11.137,short_cex_long_hl,0.041951,0.04193178475,1400428,444323
2026-07-30T01:24:22Z,DYM,kraken,-0.0001912281,-0.0002079184,-167.516,-182.137,1.3352,0.3333,1.0019,10.971,short_hl_long_cex,0.01297,0.01299426146,100808,148094
2026-07-30T01:24:22Z,ALGO,kraken,0.0000004437,-0.0000161864,0.389,-14.179,1.3304,0.3333,0.9971,10.918,short_hl_long_cex,0.077654,0.07764261838,1863934,661833
2026-07-30T01:24:22Z,SNX,okx,-0.0000083982,-0.0000249945,-7.357,-21.895,1.3277,0.3333,0.9944,10.888,short_hl_long_cex,0.21031,0.2102,713281,396148
2026-07-30T01:24:22Z,UNI,kraken,0.0000125000,-0.0000039665,10.95,-3.475,1.3173,0.3333,0.984,10.775,short_hl_long_cex,3.9945,3.99312096384,20121242,15090820
2026-07-30T01:24:22Z,INIT,okx,-0.0000025438,0.0000125000,-2.228,10.95,-1.2035,0.3333,0.8702,9.528,short_cex_long_hl,0.048309,0.04835,134156,127793
2026-07-30T01:24:22Z,XPL,okx,-0.0000011771,0.0000125000,-1.031,10.95,-1.0942,0.3333,0.7608,8.331,short_cex_long_hl,0.078335,0.07838,25239596,9284539
2026-07-30T01:24:22Z,MORPHO,okx,0.0000009536,-0.0000126554,0.835,-11.086,1.0887,0.3333,0.7554,8.271,short_hl_long_cex,1.9591,1.959,3843343,938455
2026-07-30T01:24:22Z,XMR,kraken,0.0000081552,-0.0000054411,7.144,-4.766,1.0877,0.3333,0.7544,8.26,short_hl_long_cex,353.17,352.82345010479,46406147,5534096
2026-07-30T01:24:22Z,TIA,kraken,0.0000091689,0.0000224500,8.032,19.666,-1.0625,0.3333,0.7292,7.984,short_cex_long_hl,0.32241,0.322477556,1751593,386338
2026-07-30T01:24:22Z,GMT,kraken,0.0000125000,-0.0000006543,10.95,-0.573,1.0523,0.3333,0.719,7.873,short_hl_long_cex,0.006395,0.00639837892,112528,125917
